YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,RENTGRS,RENTGRS_CPIU_2010
2023,202301,929712,2023000595332,86,2023009297121,36,47,430736,1,1420,1009
2023,202301,929712,2023000595332,86,2023009297121,36,47,430736,1,1420,1009
2023,202301,929712,2023000595332,86,2023009297121,36,47,430736,1,1420,1009
2023,202301,929712,2023000595332,86,2023009297121,36,47,430736,1,1420,1009
2023,202301,929718,2023000595510,90,2023009297181,36,61,411036,1,770,547
2023,202301,929718,2023000595510,90,2023009297181,36,61,411036,1,770,547
2023,202301,929718,2023000595510,90,2023009297181,36,61,411036,1,770,547
2023,202301,929720,2023000595558,116,2023009297201,36,81,440236,1,1930,1371
2023,202301,929724,2023000595611,106,2023009297241,36,61,411136,1,1800,1279
2023,202301,929724,2023000595611,106,2023009297241,36,61,411136,1,1800,1279
2023,202301,929724,2023000595611,106,2023009297241,36,61,411136,1,1800,1279
2023,202301,929724,2023000595611,106,2023009297241,36,61,411136,1,1800,1279
2023,202301,929725,2023000595616,126,2023009297251,36,81,441236,1,1570,1115
2023,202301,929725,2023000595616,126,2023009297251,36,81,441236,1,1570,1115
2023,202301,929725,2023000595616,126,2023009297251,36,81,441236,1,1570,1115
2023,202301,929728,2023000595652,100,2023009297281,36,47,431336,1,1640,1165
2023,202301,929738,2023000595895,85,2023009297381,36,61,416536,1,3670,2607
2023,202301,929744,2023000595970,180,2023009297441,36,5,420536,1,120,85
2023,202301,929744,2023000595970,180,2023009297441,36,5,420536,1,120,85
2023,202301,929755,2023000596100,180,2023009297551,36,61,411036,1,1330,945
2023,202301,929755,2023000596100,180,2023009297551,36,61,411036,1,1330,945
2023,202301,929755,2023000596100,180,2023009297551,36,61,411036,1,1330,945
2023,202301,929759,2023000596205,452,2023009297591,36,61,411036,1,940,668
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929763,2023000596323,67,2023009297631,36,47,430736,1,790,561
2023,202301,929765,2023000596479,110,2023009297651,36,81,440736,1,1800,1279
2023,202301,929765,2023000596479,110,2023009297651,36,81,440736,1,1800,1279
2023,202301,929766,2023000596502,92,2023009297661,36,47,430336,1,400,284
2023,202301,929766,2023000596502,92,2023009297661,36,47,430336,1,400,284
2023,202301,929775,2023000596659,153,2023009297751,36,47,430936,1,2060,1463
2023,202301,929775,2023000596659,153,2023009297751,36,47,430936,1,2060,1463
2023,202301,929782,2023000596732,97,2023009297821,36,81,440136,1,1800,1279
2023,202301,929786,2023000596784,736,2023009297861,36,61,410736,1,4550,3232
2023,202301,929786,2023000596784,736,2023009297861,36,61,410736,1,4550,3232
2023,202301,929796,2023000596928,203,2023009297961,36,61,411036,1,1200,852
2023,202301,929796,2023000596928,203,2023009297961,36,61,411036,1,1200,852
2023,202301,929811,2023000597110,97,2023009298111,36,81,440536,1,1330,945
2023,202301,929814,2023000597157,202,2023009298141,36,47,431836,1,2020,1435
2023,202301,929814,2023000597157,202,2023009298141,36,47,431836,1,2020,1435
2023,202301,929814,2023000597157,202,2023009298141,36,47,431836,1,2020,1435
2023,202301,929820,2023000597305,52,2023009298201,36,47,430836,1,2520,1790
2023,202301,929820,2023000597305,52,2023009298201,36,47,430836,1,2520,1790
2023,202301,929826,2023000597487,65,2023009298261,36,61,416536,1,3690,2621
2023,202301,929826,2023000597487,65,2023009298261,36,61,416536,1,3690,2621
2023,202301,929834,2023000597713,42,2023009298341,36,81,440136,1,1330,945
2023,202301,929834,2023000597713,42,2023009298341,36,81,440136,1,1330,945
2023,202301,929838,2023000597781,70,2023009298381,36,61,410336,1,370,263
2023,202301,929838,2023000597781,70,2023009298381,36,61,410336,1,370,263
2023,202301,929842,2023000597834,112,2023009298421,36,47,430836,1,1320,938
2023,202301,929843,2023000597839,82,2023009298431,36,47,430836,1,740,526
2023,202301,929848,2023000597911,37,2023009298481,36,81,440636,1,1860,1321
2023,202301,929848,2023000597911,37,2023009298481,36,81,440636,1,1860,1321
2023,202301,929848,2023000597911,37,2023009298481,36,81,440636,1,1860,1321
2023,202301,929848,2023000597911,37,2023009298481,36,81,440636,1,1860,1321
2023,202301,929852,2023000597952,241,2023009298521,36,61,410336,1,640,455
2023,202301,929868,2023000598261,86,2023009298681,36,47,430736,1,1710,1215
2023,202301,929868,2023000598261,86,2023009298681,36,47,430736,1,1710,1215
2023,202301,929868,2023000598261,86,2023009298681,36,47,430736,1,1710,1215
2023,202301,929868,2023000598261,86,2023009298681,36,47,430736,1,1710,1215
2023,202301,929876,2023000598422,117,2023009298761,36,61,416536,1,2900,2060
2023,202301,929878,2023000598452,105,2023009298781,36,81,441336,1,500,355
2023,202301,929884,2023000598553,105,2023009298841,36,81,440836,1,3000,2131
2023,202301,929884,2023000598553,105,2023009298841,36,81,440836,1,3000,2131
2023,202301,929884,2023000598553,105,2023009298841,36,81,440836,1,3000,2131
2023,202301,929884,2023000598553,105,2023009298841,36,81,440836,1,3000,2131
2023,202301,929884,2023000598553,105,2023009298841,36,81,440836,1,3000,2131
2023,202301,929889,2023000598633,156,2023009298891,36,47,431036,1,1840,1307
2023,202301,929889,2023000598633,156,2023009298891,36,47,431036,1,1840,1307
2023,202301,929889,2023000598633,156,2023009298891,36,47,431036,1,1840,1307
2023,202301,929918,2023000599088,127,2023009299181,36,81,440236,1,4070,2891
2023,202301,929918,2023000599088,127,2023009299181,36,81,440236,1,4070,2891
2023,202301,929929,2023000599174,96,2023009299291,36,47,430636,1,3350,2379
2023,202301,929930,2023000599211,36,2023009299301,36,5,421136,1,1400,994
2023,202301,929933,2023000599294,300,2023009299331,36,61,410936,1,4000,2841
2023,202301,929933,2023000599294,300,2023009299331,36,61,410936,1,4000,2841
2023,202301,929962,2023000600013,144,2023009299621,36,47,430436,1,970,689
2023,202301,929962,2023000600013,144,2023009299621,36,47,430436,1,970,689
2023,202301,929968,2023000600112,157,2023009299681,36,81,441236,1,1420,1009
2023,202301,929981,2023000600304,62,2023009299811,36,47,431536,1,1325,941
2023,202301,929981,2023000600304,62,2023009299811,36,47,431536,1,1325,941
2023,202301,929981,2023000600304,62,2023009299811,36,47,431536,1,1325,941
2023,202301,929984,2023000600333,216,2023009299841,36,61,416536,1,770,547
2023,202301,929985,2023000600340,140,2023009299851,36,61,410936,1,1030,732
2023,202301,929985,2023000600340,140,2023009299851,36,61,410936,1,1030,732
2023,202301,929985,2023000600340,140,2023009299851,36,61,410936,1,1030,732
2023,202301,929985,2023000600340,140,2023009299851,36,61,410936,1,1030,732
2023,202301,929985,2023000600340,140,2023009299851,36,61,410936,1,1030,732
2023,202301,929987,2023000600391,65,2023009299871,36,81,440536,1,1870,1328
2023,202301,929987,2023000600391,65,2023009299871,36,81,440536,1,1870,1328
2023,202301,929987,2023000600391,65,2023009299871,36,81,440536,1,1870,1328
2023,202301,929987,2023000600391,65,2023009299871,36,81,440536,1,1870,1328
2023,202301,929987,2023000600391,65,2023009299871,36,81,440536,1,1870,1328
2023,202301,929988,2023000600400,104,2023009299881,36,5,420736,1,1100,781
2023,202301,929996,2023000600530,271,2023009299961,36,5,421136,1,1800,1279
2023,202301,929996,2023000600530,271,2023009299961,36,5,421136,1,1800,1279
2023,202301,929996,2023000600530,271,2023009299961,36,5,421136,1,1800,1279
2023,202301,929996,2023000600530,271,2023009299961,36,5,421136,1,1800,1279
2023,202301,929996,2023000600530,271,2023009299961,36,5,421136,1,1800,1279
2023,202301,929998,2023000600563,54,2023009299981,36,47,430836,1,1760,1250
2023,202301,929998,2023000600563,54,2023009299981,36,47,430836,1,1760,1250
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930002,2023000600641,152,2023009300021,36,47,431236,1,2160,1534
2023,202301,930007,2023000600809,557,2023009300071,36,5,422136,1,2310,1641
2023,202301,930007,2023000600809,557,2023009300071,36,5,422136,1,2310,1641
2023,202301,930007,2023000600809,557,2023009300071,36,5,422136,1,2310,1641
2023,202301,930010,2023000600885,109,2023009300101,36,47,430436,1,2050,1456
2023,202301,930013,2023000600947,186,2023009300131,36,61,410436,1,1300,923
2023,202301,930013,2023000600947,186,2023009300131,36,61,410436,1,1300,923
2023,202301,930025,2023000601100,72,2023009300251,36,81,441236,1,2170,1541
2023,202301,930032,2023000601226,400,2023009300321,36,61,410936,1,600,426
2023,202301,930032,2023000601226,400,2023009300321,36,61,410936,1,600,426
2023,202301,930032,2023000601226,400,2023009300321,36,61,410936,1,600,426
2023,202301,930032,2023000601226,400,2023009300321,36,61,410936,1,600,426
2023,202301,930037,2023000601296,357,2023009300371,36,47,430336,1,2720,1932
2023,202301,930037,2023000601296,357,2023009300371,36,47,430336,1,2720,1932
2023,202301,930044,2023000601431,356,2023009300441,36,61,410336,1,320,227
2023,202301,930055,2023000601614,58,2023009300551,36,47,430636,1,4250,3019
2023,202301,930055,2023000601614,58,2023009300551,36,47,430636,1,4250,3019
2023,202301,930055,2023000601614,58,2023009300551,36,47,430636,1,4250,3019
2023,202301,930061,2023000601750,54,2023009300611,36,47,431436,1,2140,1520
2023,202301,930061,2023000601750,54,2023009300611,36,47,431436,1,2140,1520
2023,202301,930061,2023000601750,54,2023009300611,36,47,431436,1,2140,1520
2023,202301,930061,2023000601750,54,2023009300611,36,47,431436,1,2140,1520
2023,202301,930074,2023000602044,119,2023009300741,36,47,431536,1,2180,1548
2023,202301,930074,2023000602044,119,2023009300741,36,47,431536,1,2180,1548
2023,202301,930074,2023000602044,119,2023009300741,36,47,431536,1,2180,1548
2023,202301,930076,2023000602055,156,2023009300761,36,47,431236,1,1800,1279
2023,202301,930076,2023000602055,156,2023009300761,36,47,431236,1,1800,1279
2023,202301,930076,2023000602055,156,2023009300761,36,47,431236,1,1800,1279
2023,202301,930079,2023000602120,210,2023009300791,36,85,450236,1,2330,1655
2023,202301,930079,2023000602120,210,2023009300791,36,85,450236,1,2330,1655
2023,202301,930079,2023000602120,210,2023009300791,36,85,450236,1,2330,1655
2023,202301,930079,2023000602120,210,2023009300791,36,85,450236,1,2330,1655
2023,202301,930079,2023000602120,210,2023009300791,36,85,450236,1,2330,1655
2023,202301,930085,2023000602226,124,2023009300851,36,47,430536,1,680,483
2023,202301,930086,2023000602288,75,2023009300861,36,81,440436,1,870,618
2023,202301,930086,2023000602288,75,2023009300861,36,81,440436,1,870,618
2023,202301,930086,2023000602288,75,2023009300861,36,81,440436,1,870,618
2023,202301,930086,2023000602288,75,2023009300861,36,81,440436,1,870,618
2023,202301,930086,2023000602288,75,2023009300861,36,81,440436,1,870,618
2023,202301,930096,2023000602434,85,2023009300961,36,47,431236,1,204,145
2023,202301,930103,2023000602564,111,2023009301031,36,47,431536,1,220,156
2023,202301,930104,2023000602606,107,2023009301041,36,61,410336,1,770,547
2023,202301,930113,2023000602758,60,2023009301131,36,47,430836,1,1970,1399
2023,202301,930120,2023000602844,51,2023009301201,36,47,431436,1,3400,2415
2023,202301,930120,2023000602844,51,2023009301201,36,47,431436,1,3400,2415
2023,202301,930120,2023000602844,51,2023009301201,36,47,431436,1,3400,2415
2023,202301,930128,2023000602996,144,2023009301281,36,61,412136,1,3450,2450
2023,202301,930128,2023000602996,144,2023009301281,36,61,412136,1,3450,2450
2023,202301,930128,2023000602996,144,2023009301281,36,61,412136,1,3450,2450
2023,202301,930132,2023000603059,61,2023009301321,36,47,430736,1,1490,1058
2023,202301,930132,2023000603059,61,2023009301321,36,47,430736,1,1490,1058
2023,202301,930132,2023000603059,61,2023009301321,36,47,430736,1,1490,1058
2023,202301,930132,2023000603059,61,2023009301321,36,47,430736,1,1490,1058
2023,202301,930132,2023000603059,61,2023009301321,36,47,430736,1,1490,1058
2023,202301,930133,2023000603076,484,2023009301331,36,61,410436,1,3910,2777
2023,202301,930133,2023000603076,484,2023009301331,36,61,410436,1,3910,2777
2023,202301,930145,2023000603342,456,2023009301451,36,61,411036,1,580,412
2023,202301,930145,2023000603342,456,2023009301451,36,61,411036,1,580,412
2023,202301,930147,2023000603356,53,2023009301471,36,47,430736,1,1880,1335
2023,202301,930156,2023000603554,50,2023009301561,36,61,412136,1,3080,2188
2023,202301,930160,2023000603623,57,2023009301601,36,47,431236,1,4090,2905
2023,202301,930160,2023000603623,57,2023009301601,36,47,431236,1,4090,2905
2023,202301,930165,2023000603756,64,2023009301651,36,47,430936,1,470,334
2023,202301,930166,2023000603800,128,2023009301661,36,81,440136,1,5800,4120
2023,202301,930166,2023000603800,128,2023009301661,36,81,440136,1,5800,4120
2023,202301,930166,2023000603800,128,2023009301661,36,81,440136,1,5800,4120
2023,202301,930166,2023000603800,128,2023009301661,36,81,440136,1,5800,4120
2023,202301,930186,2023000604115,149,2023009301861,36,5,421236,1,1610,1144
2023,202301,930186,2023000604115,149,2023009301861,36,5,421236,1,1610,1144
2023,202301,930186,2023000604115,149,2023009301861,36,5,421236,1,1610,1144
2023,202301,930186,2023000604115,149,2023009301861,36,5,421236,1,1610,1144
2023,202301,930187,2023000604173,178,2023009301871,36,61,410736,1,1570,1115
2023,202301,930199,2023000604406,81,2023009301991,36,47,431736,1,1450,1030
2023,202301,930209,2023000604491,139,2023009302091,36,61,410836,1,7740,5498
2023,202301,930212,2023000604542,48,2023009302121,36,47,431436,1,2100,1492
2023,202301,930212,2023000604542,48,2023009302121,36,47,431436,1,2100,1492
2023,202301,930212,2023000604542,48,2023009302121,36,47,431436,1,2100,1492
2023,202301,930212,2023000604542,48,2023009302121,36,47,431436,1,2100,1492
2023,202301,930216,2023000604578,147,2023009302161,36,61,410336,1,1100,781
2023,202301,930222,2023000604698,101,2023009302221,36,47,430436,1,2630,1868
2023,202301,930222,2023000604698,101,2023009302221,36,47,430436,1,2630,1868
2023,202301,930222,2023000604698,101,2023009302221,36,47,430436,1,2630,1868
2023,202301,930230,2023000604793,44,2023009302301,36,61,411236,1,1980,1406
2023,202301,930230,2023000604793,44,2023009302301,36,61,411236,1,1980,1406
2023,202301,930236,2023000604945,142,2023009302361,36,47,430536,1,1630,1158
2023,202301,930236,2023000604945,142,2023009302361,36,47,430536,1,1630,1158
2023,202301,930238,2023000605047,48,2023009302381,36,81,440536,1,1770,1257
2023,202301,930238,2023000605047,48,2023009302381,36,81,440536,1,1770,1257
2023,202301,930238,2023000605047,48,2023009302381,36,81,440536,1,1770,1257
2023,202301,930242,2023000605159,154,2023009302421,36,47,431236,1,2150,1527
2023,202301,930242,2023000605159,154,2023009302421,36,47,431236,1,2150,1527
2023,202301,930252,2023000605320,181,2023009302521,36,47,431236,1,610,433
2023,202301,930252,2023000605320,181,2023009302521,36,47,431236,1,610,433
2023,202301,930252,2023000605320,181,2023009302521,36,47,431236,1,610,433
2023,202301,930252,2023000605320,181,2023009302521,36,47,431236,1,610,433
2023,202301,930257,2023000605387,71,2023009302571,36,81,440836,1,2100,1492
2023,202301,930257,2023000605387,71,2023009302571,36,81,440836,1,2100,1492
2023,202301,930257,2023000605387,71,2023009302571,36,81,440836,1,2100,1492
2023,202301,930261,2023000605440,115,2023009302611,36,47,431336,1,1400,994
2023,202301,930262,2023000605453,32,2023009302621,36,81,441136,1,2890,2053
2023,202301,930262,2023000605453,32,2023009302621,36,81,441136,1,2890,2053
2023,202301,930263,2023000605497,232,2023009302631,36,61,411036,1,1560,1108
2023,202301,930263,2023000605497,232,2023009302631,36,61,411036,1,1560,1108
2023,202301,930263,2023000605497,232,2023009302631,36,61,411036,1,1560,1108
2023,202301,930263,2023000605497,232,2023009302631,36,61,411036,1,1560,1108
2023,202301,930263,2023000605497,232,2023009302631,36,61,411036,1,1560,1108
2023,202301,930264,2023000605513,206,2023009302641,36,47,431336,1,2130,1513
2023,202301,930270,2023000605590,68,2023009302701,36,47,431536,1,580,412
2023,202301,930270,2023000605590,68,2023009302701,36,47,431536,1,580,412
2023,202301,930271,2023000605594,228,2023009302711,36,47,430436,1,1200,852
2023,202301,930271,2023000605594,228,2023009302711,36,47,430436,1,1200,852
2023,202301,930274,2023000605660,176,2023009302741,36,61,411136,1,1700,1207
2023,202301,930274,2023000605660,176,2023009302741,36,61,411136,1,1700,1207
2023,202301,930274,2023000605660,176,2023009302741,36,61,411136,1,1700,1207
2023,202301,930276,2023000605714,77,2023009302761,36,5,421136,1,430,305
2023,202301,930276,2023000605714,77,2023009302761,36,5,421136,1,430,305
2023,202301,930276,2023000605714,77,2023009302761,36,5,421136,1,430,305
2023,202301,930276,2023000605714,77,2023009302761,36,5,421136,1,430,305
2023,202301,930278,2023000605787,228,2023009302781,36,81,440136,1,260,185
2023,202301,930278,2023000605787,228,2023009302781,36,81,440136,1,260,185
2023,202301,930279,2023000605803,363,2023009302791,36,61,410836,1,4782,3397
2023,202301,930279,2023000605803,363,2023009302791,36,61,410836,1,4782,3397
2023,202301,930292,2023000606145,36,2023009302921,36,47,431136,1,1720,1222
2023,202301,930292,2023000606145,36,2023009302921,36,47,431136,1,1720,1222
2023,202301,930292,2023000606145,36,2023009302921,36,47,431136,1,1720,1222
2023,202301,930293,2023000606147,77,2023009302931,36,47,431036,1,2100,1492
2023,202301,930293,2023000606147,77,2023009302931,36,47,431036,1,2100,1492
2023,202301,930293,2023000606147,77,2023009302931,36,47,431036,1,2100,1492
2023,202301,930293,2023000606147,77,2023009302931,36,47,431036,1,2100,1492
2023,202301,930306,2023000606298,95,2023009303061,36,47,430936,1,2320,1648
2023,202301,930306,2023000606298,95,2023009303061,36,47,430936,1,2320,1648
2023,202301,930307,2023000606299,474,2023009303071,36,47,430236,1,220,156
2023,202301,930310,2023000606361,70,2023009303101,36,47,430136,1,270,192
2023,202301,930319,2023000606571,129,2023009303191,36,47,430236,1,6000,4262
2023,202301,930319,2023000606571,129,2023009303191,36,47,430236,1,6000,4262
2023,202301,930321,2023000606604,207,2023009303211,36,5,420936,1,620,440
2023,202301,930327,2023000606679,83,2023009303271,36,5,421136,1,1700,1207
2023,202301,930327,2023000606679,83,2023009303271,36,5,421136,1,1700,1207
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930335,2023000606833,345,2023009303351,36,81,440136,1,880,625
2023,202301,930345,2023000607113,183,2023009303451,36,81,440936,1,1610,1144
2023,202301,930345,2023000607113,183,2023009303451,36,81,440936,1,1610,1144
2023,202301,930345,2023000607113,183,2023009303451,36,81,440936,1,1610,1144
2023,202301,930347,2023000607120,510,2023009303471,36,47,431636,1,1650,1172
2023,202301,930347,2023000607120,510,2023009303471,36,47,431636,1,1650,1172
2023,202301,930347,2023000607120,510,2023009303471,36,47,431636,1,1650,1172
2023,202301,930347,2023000607120,510,2023009303471,36,47,431636,1,1650,1172
2023,202301,930348,2023000607166,338,2023009303481,36,5,420736,1,2050,1456
2023,202301,930348,2023000607166,338,2023009303481,36,5,420736,1,2050,1456
2023,202301,930348,2023000607166,338,2023009303481,36,5,420736,1,2050,1456
2023,202301,930348,2023000607166,338,2023009303481,36,5,420736,1,2050,1456
2023,202301,930348,2023000607166,338,2023009303481,36,5,420736,1,2050,1456
2023,202301,930349,2023000607191,62,2023009303491,36,81,440136,1,1800,1279
2023,202301,930349,2023000607191,62,2023009303491,36,81,440136,1,1800,1279
2023,202301,930362,2023000607345,67,2023009303621,36,85,450236,1,2250,1598
2023,202301,930362,2023000607345,67,2023009303621,36,85,450236,1,2250,1598
2023,202301,930376,2023000607634,117,2023009303761,36,61,410836,1,2730,1939
2023,202301,930376,2023000607634,117,2023009303761,36,61,410836,1,2730,1939
2023,202301,930380,2023000607788,120,2023009303801,36,81,440136,1,2610,1854
2023,202301,930380,2023000607788,120,2023009303801,36,81,440136,1,2610,1854
2023,202301,930382,2023000607840,50,2023009303821,36,47,430236,1,2370,1683
2023,202301,930382,2023000607840,50,2023009303821,36,47,430236,1,2370,1683
2023,202301,930386,2023000607903,70,2023009303861,36,47,430136,1,5020,3566
2023,202301,930388,2023000607947,36,2023009303881,36,61,411236,1,1360,966
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930392,2023000608007,44,2023009303921,36,47,431236,1,2500,1776
2023,202301,930394,2023000608050,175,2023009303941,36,5,420536,1,1520,1080
2023,202301,930394,2023000608050,175,2023009303941,36,5,420536,1,1520,1080
2023,202301,930406,2023000608211,143,2023009304061,36,61,410836,1,1960,1392
2023,202301,930414,2023000608359,185,2023009304141,36,81,440736,1,790,561
2023,202301,930414,2023000608359,185,2023009304141,36,81,440736,1,790,561
2023,202301,930417,2023000608414,73,2023009304171,36,5,421036,1,830,590
2023,202301,930417,2023000608414,73,2023009304171,36,5,421036,1,830,590
2023,202301,930417,2023000608414,73,2023009304171,36,5,421036,1,830,590
2023,202301,930421,2023000608457,486,2023009304211,36,47,430136,1,1300,923
2023,202301,930431,2023000608629,228,2023009304311,36,47,430836,1,2220,1577
2023,202301,930431,2023000608629,228,2023009304311,36,47,430836,1,2220,1577
2023,202301,930437,2023000608693,153,2023009304371,36,5,426336,1,800,568
2023,202301,930439,2023000608742,84,2023009304391,36,47,430336,1,1950,1385
2023,202301,930458,2023000609090,128,2023009304581,36,81,441236,1,2230,1584
2023,202301,930458,2023000609090,128,2023009304581,36,81,441236,1,2230,1584
2023,202301,930463,2023000609238,69,2023009304631,36,47,430636,1,5450,3871
2023,202301,930463,2023000609238,69,2023009304631,36,47,430636,1,5450,3871
2023,202301,930463,2023000609238,69,2023009304631,36,47,430636,1,5450,3871
2023,202301,930483,2023000609584,289,2023009304831,36,81,440836,1,1690,1200
2023,202301,930492,2023000609810,168,2023009304921,36,5,421236,1,3790,2692
2023,202301,930492,2023000609810,168,2023009304921,36,5,421236,1,3790,2692
2023,202301,930500,2023000609881,99,2023009305001,36,5,420536,1,940,668
2023,202301,930507,2023000610012,120,2023009305071,36,61,410436,1,7850,5576
2023,202301,930507,2023000610012,120,2023009305071,36,61,410436,1,7850,5576
2023,202301,930513,2023000610163,96,2023009305131,36,47,430736,1,1220,867
2023,202301,930513,2023000610163,96,2023009305131,36,47,430736,1,1220,867
2023,202301,930513,2023000610163,96,2023009305131,36,47,430736,1,1220,867
2023,202301,930513,2023000610163,96,2023009305131,36,47,430736,1,1220,867
2023,202301,930516,2023000610212,85,2023009305161,36,61,411236,1,1600,1136
2023,202301,930516,2023000610212,85,2023009305161,36,61,411236,1,1600,1136
2023,202301,930516,2023000610212,85,2023009305161,36,61,411236,1,1600,1136
2023,202301,930522,2023000610341,164,2023009305221,36,81,440136,1,3100,2202
2023,202301,930524,2023000610395,111,2023009305241,36,47,430236,1,3630,2578
2023,202301,930527,2023000610450,34,2023009305271,36,47,431036,1,1050,746
2023,202301,930528,2023000610473,135,2023009305281,36,61,411236,1,1940,1378
2023,202301,930528,2023000610473,135,2023009305281,36,61,411236,1,1940,1378
2023,202301,930529,2023000610478,180,2023009305291,36,81,440836,1,2050,1456
2023,202301,930529,2023000610478,180,2023009305291,36,81,440836,1,2050,1456
2023,202301,930529,2023000610478,180,2023009305291,36,81,440836,1,2050,1456
2023,202301,930529,2023000610478,180,2023009305291,36,81,440836,1,2050,1456
2023,202301,930533,2023000610533,75,2023009305331,36,61,412136,1,1600,1136
2023,202301,930533,2023000610533,75,2023009305331,36,61,412136,1,1600,1136
2023,202301,930537,2023000610578,55,2023009305371,36,47,431136,1,825,586
2023,202301,930538,2023000610611,65,2023009305381,36,5,426336,1,2100,1492
2023,202301,930538,2023000610611,65,2023009305381,36,5,426336,1,2100,1492
2023,202301,930540,2023000610652,47,2023009305401,36,81,440436,1,1880,1335
2023,202301,930540,2023000610652,47,2023009305401,36,81,440436,1,1880,1335
2023,202301,930548,2023000610817,120,2023009305481,36,47,431436,1,1890,1342
2023,202301,930557,2023000610974,227,2023009305571,36,5,421236,1,2400,1705
2023,202301,930557,2023000610974,227,2023009305571,36,5,421236,1,2400,1705
2023,202301,930557,2023000610974,227,2023009305571,36,5,421236,1,2400,1705
2023,202301,930557,2023000610974,227,2023009305571,36,5,421236,1,2400,1705
2023,202301,930567,2023000611143,53,2023009305671,36,5,420736,1,2660,1889
2023,202301,930567,2023000611143,53,2023009305671,36,5,420736,1,2660,1889
2023,202301,930570,2023000611195,88,2023009305701,36,81,441236,1,4100,2912
2023,202301,930570,2023000611195,88,2023009305701,36,81,441236,1,4100,2912
2023,202301,930591,2023000611635,293,2023009305911,36,47,431636,1,2310,1641
2023,202301,930596,2023000611706,175,2023009305961,36,47,430436,1,3140,2230
2023,202301,930596,2023000611706,175,2023009305961,36,47,430436,1,3140,2230
2023,202301,930599,2023000611730,74,2023009305991,36,47,431136,1,1700,1207
2023,202301,930599,2023000611730,74,2023009305991,36,47,431136,1,1700,1207
2023,202301,930599,2023000611730,74,2023009305991,36,47,431136,1,1700,1207
2023,202301,930599,2023000611730,74,2023009305991,36,47,431136,1,1700,1207
2023,202301,930602,2023000611772,97,2023009306021,36,47,430336,1,1770,1257
2023,202301,930614,2023000612023,138,2023009306141,36,81,440536,1,2070,1470
2023,202301,930614,2023000612023,138,2023009306141,36,81,440536,1,2070,1470
2023,202301,930614,2023000612023,138,2023009306141,36,81,440536,1,2070,1470
2023,202301,930614,2023000612023,138,2023009306141,36,81,440536,1,2070,1470
2023,202301,930624,2023000612134,83,2023009306241,36,47,430236,1,250,178
2023,202301,930635,2023000612377,125,2023009306351,36,47,430936,1,1440,1023
2023,202301,930635,2023000612377,125,2023009306351,36,47,430936,1,1440,1023
2023,202301,930635,2023000612377,125,2023009306351,36,47,430936,1,1440,1023
2023,202301,930635,2023000612377,125,2023009306351,36,47,430936,1,1440,1023
2023,202301,930637,2023000612392,112,2023009306371,36,5,420836,1,800,568
2023,202301,930637,2023000612392,112,2023009306371,36,5,420836,1,800,568
2023,202301,930650,2023000612669,86,2023009306501,36,5,420936,1,2020,1435
2023,202301,930653,2023000612737,65,2023009306531,36,47,431836,1,1610,1144
2023,202301,930653,2023000612737,65,2023009306531,36,47,431836,1,1610,1144
2023,202301,930653,2023000612737,65,2023009306531,36,47,431836,1,1610,1144
2023,202301,930653,2023000612737,65,2023009306531,36,47,431836,1,1610,1144
2023,202301,930653,2023000612737,65,2023009306531,36,47,431836,1,1610,1144
2023,202301,930656,2023000612789,129,2023009306561,36,81,440436,1,2190,1556
2023,202301,930656,2023000612789,129,2023009306561,36,81,440436,1,2190,1556
